"ensembl.transcript"	"ensembl.gene"	"gene.symbol"	"entrezID"	"refseqID"	"unigeneID"	"chrom"	"startsite"	"tiss.number"	"tissues"	"max.tissue"
"ENST00000227163"	"ENSG00000066336"	"SPI1"	"6688"	"Hs.502511"	"Hs.502511"	"11"	"47376411"	"1"	"whole blood/PB-CD14+Monocytes"	"whole blood"
"ENST00000227214"	"ENSG00000021300"	"PLEKHB1"	"58473"	"Hs.445489"	"Hs.445489"	"11"	"73357223"	"1"	"Amygdala/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/spinalcord"	"spinalcord"
"ENST00000227251"	"ENSG00000109846"	"CRYAB"	"1410"	""	""	"11"	"111779289"	"3"	"CerebellumPeduncles/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/cerebellum/spinalcord/adipocyte/Heart"	"Heart"
"ENST00000227266"	"ENSG00000109861"	"CTSC"	"1075"	"Hs.597318/Hs.128065"	"Hs.597318/Hs.128065"	"11"	"88026760"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/721_B_lymphoblasts/PB-CD56+NKCells/PB-CD14+Monocytes"	"721_B_lymphoblasts"
"ENST00000227667"	"ENSG00000110245"	"APOC3"	"345"	"Hs.73849"	"Hs.73849"	"11"	"116700422"	"1"	"fetalliver/fetallung/Liver"	"Liver"
"ENST00000227918"	"ENSG00000110484"	"SCGB2A2"	"4250"	"Hs.46452"	"Hs.46452"	"11"	"62037627"	"2"	"skin"	"skin"
"ENST00000228251"	"ENSG00000060138"	"YBX3"	"8531"	"Hs.221889/Hs.633799"	"Hs.221889/Hs.633799"	"12"	"10851683"	"1"	"BM-CD71+EarlyErythroid/testis/TestisInterstitial"	"BM-CD71+EarlyErythroid"
"ENST00000228329"	"ENSG00000011465"	"DCN"	"1634"	"Hs.156316/Hs.629398/Hs.657741/Hs.680778/Hs.732351/Hs.742499/Hs.744446"	"Hs.156316/Hs.629398/Hs.657741/Hs.680778/Hs.732351/Hs.742499/Hs.744446"	"12"	"91539025"	"5"	"fetallung/adipocyte/Ovary/placenta/Uterus/trachea"	"adipocyte"
"ENST00000228438"	"ENSG00000110852"	"CLEC2B"	"9976"	""	""	"12"	"10005583"	"1"	"whole blood/PB-CD56+NKCells/PB-CD8+Tcells"	"whole blood"
"ENST00000228740"	"ENSG00000111144"	"LTA4H"	"101928830/4048"	"Hs.524648"	"Hs.524648"	"12"	"96394606"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD19+Bcells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000228811"	"ENSG00000111215"	"PRR4"	"100533464/11272"	""	""	"12"	"10977559"	"3"	"salivarygland/thymus/trachea"	"trachea"
"ENST00000228945"	"ENSG00000111348"	"ARHGDIB"	"397"	"Hs.595298"	"Hs.595298"	"12"	"15094951"	"4"	"PB-BDCA4+Dentritic_Cells/BM-CD34+/bonemarrow/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/lymphnode/BM-CD33+Myeloid/thymus/Tonsil/leukemialymphoblastic(molt4)/leukemiapromyelocytic(hl60)/lymphomaburkittsDaudi"	"whole blood"
"ENST00000229003"	"ENSG00000111405"	"ENDOU"	"8909"	"Hs.997"	"Hs.997"	"12"	"48103517"	"1"	"placenta"	"placenta"
"ENST00000229239"	"ENSG00000111640"	"GAPDH"	"2597"	"Hs.592355"	"Hs.592355"	"12"	"6643093"	"1"	"721_B_lymphoblasts/SmoothMuscle"	"SmoothMuscle"
"ENST00000229277"	"ENSG00000111674"	"ENO2"	"2026"	"Hs.511915"	"Hs.511915"	"12"	"7022909"	"1"	"Amygdala/CerebellumPeduncles/Hypothalamus/MedullaOblongata/OccipitalLobe/ParietalLobe/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/cerebellum/721_B_lymphoblasts"	"cerebellum"
"ENST00000229402"	"ENSG00000111796"	"KLRB1"	"3820"	"Hs.169824"	"Hs.169824"	"12"	"9747147"	"1"	"whole blood/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells"	"PB-CD56+NKCells"
"ENST00000229922"	"ENSG00000112186"	"CAP2"	"10486"	"Hs.605285/Hs.132902"	"Hs.605285/Hs.132902"	"6"	"17393447"	"1"	"PrefrontalCortex"	"PrefrontalCortex"
"ENST00000230459"	"ENSG00000112695"	"COX7A2"	"1347"	""	""	"6"	"75947391"	"1"	"testis"	"testis"
"ENST00000230568"	"ENSG00000112799"	"LY86"	"9450"	"Hs.612651"	"Hs.612651"	"6"	"6588341"	"1"	"whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000230582"	"ENSG00000112812"	"PRSS16"	"10279"	"Hs.274407"	"Hs.274407"	"6"	"27215480"	"1"	"thymus"	"thymus"
"ENST00000231004"	"ENSG00000113083"	"LOX"	"4015"	"Hs.102267/Hs.660104/Hs.670905/Hs.696708/Hs.708303"	"Hs.102267/Hs.660104/Hs.670905/Hs.696708/Hs.708303"	"5"	"121398890"	"1"	"SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
"ENST00000231061"	"ENSG00000113140"	"SPARC"	"6678"	"Hs.671921"	"Hs.671921"	"5"	"151040657"	"5"	"Hypothalamus/OlfactoryBulb/spinalcord/fetallung/adipocyte/placenta/Uterus/SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
"ENST00000231751"	"ENSG00000012223"	"LTF"	"4057"	"Hs.529517/Hs.610567/Hs.739670"	"Hs.529517/Hs.610567/Hs.739670"	"3"	"46477136"	"5"	"bonemarrow/Prostate/salivarygland/Tonsil/trachea"	"trachea"
"ENST00000232003"	"ENSG00000113905"	"HRG"	"3273"	"Hs.1498"	"Hs.1498"	"3"	"186378005"	"1"	"Liver"	"Liver"
"ENST00000232975"	"ENSG00000114854"	"TNNC1"	"7134"	""	""	"3"	"52485118"	"4"	"Heart/SkeletalMuscle/tongue"	"Heart"
"ENST00000233114"	"ENSG00000014641"	"MDH1"	"4190"	""	""	"2"	"63815743"	"1"	"Hypothalamus/Thalamus/WholeBrain/721_B_lymphoblasts"	"721_B_lymphoblasts"
"ENST00000233143"	"ENSG00000034510"	"TMSB10"	"9168"	"Hs.446574"	"Hs.446574"	"2"	"85132749"	"3"	"PB-BDCA4+Dentritic_Cells/bronchialepithelialcells/whole blood/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD8+Tcells/PB-CD14+Monocytes/Lung/SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
"ENST00000233612"	"ENSG00000115271"	"GCA"	"25801"	"Hs.377894/Hs.706006"	"Hs.377894/Hs.706006"	"2"	"163175350"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000233627"	"ENSG00000115286"	"NDUFS7"	"374291"	"Hs.617478"	"Hs.617478"	"19"	"1383526"	"1"	"Heart"	"Heart"
"ENST00000233735"	"ENSG00000115386"	"REG1A"	"5967"	"Hs.49407"	"Hs.49407"	"2"	"79347488"	"1"	"Pancreas/PancreaticIslets"	"Pancreas"
"ENST00000233809"	"ENSG00000115457"	"IGFBP2"	"3485"	"Hs.438102"	"Hs.438102"	"2"	"217497551"	"2"	"Pancreas/Prostate/leukemialymphoblastic(molt4)"	"leukemialymphoblastic(molt4)"
"ENST00000233997"	"ENSG00000172232"	"AZU1"	"566"	"Hs.72885"	"Hs.72885"	"19"	"825097"	"1"	"BM-CD34+/bonemarrow"	"bonemarrow"
"ENST00000234347"	"ENSG00000196415"	"PRTN3"	"5657"	"Hs.928"	"Hs.928"	"19"	"840963"	"1"	"BM-CD34+/bonemarrow"	"bonemarrow"
"ENST00000234590"	"ENSG00000074800"	"ENO1"	"2023"	"Hs.517145"	"Hs.517145"	"1"	"8921061"	"1"	"bronchialepithelialcells/721_B_lymphoblasts/SmoothMuscle/CardiacMyocytes/leukemiapromyelocytic(hl60)"	"721_B_lymphoblasts"
"ENST00000235382"	"ENSG00000116741"	"RGS2"	"5997"	""	""	"1"	"192778169"	"3"	"PB-BDCA4+Dentritic_Cells/whole blood/AdrenalCortex/Uterus/PB-CD56+NKCells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000235547"	"ENSG00000203857"	"HSD3B1"	"3283"	""	""	"1"	"120049821"	"1"	"placenta"	"placenta"
"ENST00000236067"	"ENSG00000117410"	"ATP6V0B"	"533"	""	""	"1"	"44440159"	"1"	"WholeBrain"	"WholeBrain"
"ENST00000236147"	"ENSG00000188404"	"SELL"	"6402"	"Hs.728756"	"Hs.728756"	"1"	"169659808"	"1"	"PB-BDCA4+Dentritic_Cells/BM-CD34+/whole blood/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000236826"	"ENSG00000118113"	"MMP8"	"4317"	"Hs.161839"	"Hs.161839"	"11"	"102582526"	"1"	"bonemarrow"	"bonemarrow"
"ENST00000236850"	"ENSG00000118137"	"APOA1"	"335"	""	""	"11"	"116706467"	"2"	"fetalliver/fetallung/testis/TestisGermCell/Liver"	"Liver"
"ENST00000236918"	"ENSG00000118194"	"TNNT2"	"7139"	"Hs.533613/Hs.745135"	"Hs.533613/Hs.745135"	"1"	"201328136"	"1"	"Heart"	"Heart"
"ENST00000236979"	"ENSG00000118245"	"TNP1"	"7141"	"Hs.3017"	"Hs.3017"	"2"	"217724181"	"1"	"testis/TestisSeminiferousTubule/TestisGermCell/TestisInterstitial/TestisLeydigCell"	"TestisInterstitial"
"ENST00000237014"	"ENSG00000118271"	"TTR"	"7276"	""	""	"18"	"29171689"	"3"	"Amygdala/CerebellumPeduncles/Hypothalamus/Thalamus/WholeBrain/fetalliver/Pancreas/PancreaticIslets/Liver"	"Liver"
"ENST00000237530"	"ENSG00000118705"	"RPN2"	"6185"	"Hs.595839/Hs.370895"	"Hs.595839/Hs.370895"	"20"	"35806813"	"1"	"PB-BDCA4+Dentritic_Cells/placenta"	"PB-BDCA4+Dentritic_Cells"
"ENST00000237623"	"ENSG00000118785"	"SPP1"	"6696"	"Hs.313"	"Hs.313"	"4"	"88896819"	"4"	"Amygdala/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/PrefrontalCortex/TemporalLobe/Thalamus/caudatenucleus/spinalcord/fetalbrain/fetallung/PancreaticIslets/placenta/kidney"	"spinalcord"
"ENST00000237858"	"ENSG00000173221"	"GLRX"	"2745"	"Hs.28988/Hs.712696"	"Hs.28988/Hs.712696"	"5"	"95087023"	"2"	"whole blood/placenta/PB-CD14+Monocytes"	"whole blood"
"ENST00000238607"	"ENSG00000119630"	"PGF"	"5228"	"Hs.252820/Hs.738487"	"Hs.252820/Hs.738487"	"14"	"75408537"	"1"	"placenta"	"placenta"
"ENST00000239223"	"ENSG00000120129"	"DUSP1"	"1843"	"Hs.171695/Hs.710943"	"Hs.171695/Hs.710943"	"5"	"172195093"	"1"	"PB-BDCA4+Dentritic_Cells/PB-CD14+Monocytes/Lung/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000239940"	"ENSG00000070087"	"PFN2"	"5217"	"Hs.91747"	"Hs.91747"	"3"	"149682691"	"1"	"Amygdala/OccipitalLobe/PrefrontalCortex/WholeBrain/fetalbrain/bronchialepithelialcells"	"WholeBrain"
"ENST00000240617"	"ENSG00000121316"	"PLBD1"	"79887"	"Hs.131933"	"Hs.131933"	"12"	"14656595"	"2"	"bonemarrow/whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000240636"	"ENSG00000251655"	"PRB1"	"5542"	"Hs.631726"	"Hs.631726"	"12"	"11504757"	"2"	"salivarygland/trachea"	"salivarygland"
"ENST00000240652"	"ENSG00000121351"	"IAPP"	"3375"	"Hs.46835/Hs.707796"	"Hs.46835/Hs.707796"	"12"	"21507893"	"1"	"PancreaticIslets"	"PancreaticIslets"
"ENST00000241261"	"ENSG00000121858"	"TNFSF10"	"8743"	"Hs.478275/Hs.619712"	"Hs.478275/Hs.619712"	"3"	"172223298"	"1"	"whole blood/PB-CD14+Monocytes"	"whole blood"
"ENST00000241393"	"ENSG00000121966"	"CXCR4"	"7852"	"Hs.593413"	"Hs.593413"	"2"	"136871919"	"4"	"PB-BDCA4+Dentritic_Cells/bonemarrow/whole blood/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/lymphnode/thymus/leukemialymphoblastic(molt4)/lymphomaburkittsDaudi"	"PB-CD19+Bcells"
"ENST00000241802"	"ENSG00000206301"	"HLA-DQA2"	"3118"	""	""	"HSCHR6_MHC_MCF"	"32742904"	"1"	"PB-BDCA4+Dentritic_Cells/BM-CD34+/721_B_lymphoblasts/PB-CD19+Bcells/lymphnode/Tonsil/leukemiapromyelocytic(hl60)/lymphomaburkittsRaji"	"PB-BDCA4+Dentritic_Cells"
"ENST00000241808"	"ENSG00000122304"	"PRM2"	"5620"	""	""	"16"	"11369496"	"1"	"testis/TestisSeminiferousTubule/TestisGermCell/TestisInterstitial/TestisLeydigCell"	"TestisInterstitial"
"ENST00000242059"	"ENSG00000136193"	"SCRN1"	"9805"	"Hs.520740/Hs.619940"	"Hs.520740/Hs.619940"	"7"	"29959719"	"1"	"CerebellumPeduncles/Hypothalamus/OccipitalLobe/OlfactoryBulb/PrefrontalCortex"	"OlfactoryBulb"
"ENST00000242152"	"ENSG00000122585"	"NPY"	"4852"	""	""	"7"	"24323782"	"1"	"Prostate"	"Prostate"
"ENST00000242249"	"ENSG00000122679"	"RAMP3"	"10268"	""	""	"7"	"45197390"	"1"	"Lung"	"Lung"
"ENST00000242465"	"ENSG00000122862"	"SRGN"	"5552"	""	""	"10"	"70847862"	"4"	"PB-BDCA4+Dentritic_Cells/BM-CD34+/bonemarrow/whole blood/721_B_lymphoblasts/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/lymphnode/SmoothMuscle/CardiacMyocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000242719"	"ENSG00000123091"	"RNF11"	"26994"	"Hs.309641/Hs.714436"	"Hs.309641/Hs.714436"	"1"	"51701943"	"1"	"Amygdala"	"Amygdala"
"ENST00000242776"	"ENSG00000123136"	"DDX39A"	"10212"	"Hs.311609"	"Hs.311609"	"19"	"14519631"	"1"	"testis/721_B_lymphoblasts"	"721_B_lymphoblasts"
"ENST00000242786"	"ENSG00000123146"	"CD97"	"976"	"Hs.466039"	"Hs.466039"	"19"	"14491313"	"1"	"whole blood/PB-CD56+NKCells/PB-CD14+Monocytes"	"PB-CD56+NKCells"
"ENST00000243346"	"ENSG00000123609"	"NMI"	"9111"	"Hs.605931/Hs.54483"	"Hs.605931/Hs.54483"	"2"	"152126979"	"1"	"BM-CD34+/whole blood/721_B_lymphoblasts/PB-CD14+Monocytes"	"whole blood"
"ENST00000243347"	"ENSG00000123610"	"TNFAIP6"	"7130"	"Hs.437322/Hs.615156"	"Hs.437322/Hs.615156"	"2"	"152214106"	"1"	"SmoothMuscle"	"SmoothMuscle"
"ENST00000243893"	"ENSG00000175063"	"UBE2C"	"11065"	""	""	"20"	"44441215"	"1"	"BM-CD105+Endothelial/BM-CD34+/721_B_lymphoblasts/thymus/ColorectalAdenocarcinoma/leukemialymphoblastic(molt4)/leukemiapromyelocytic(hl60)/lymphomaburkittsDaudi/lymphomaburkittsRaji"	"BM-CD34+"
"ENST00000243964"	"ENSG00000124140"	"SLC12A5"	"57468"	"Hs.595221/Hs.21413"	"Hs.595221/Hs.21413"	"20"	"44650356"	"1"	"Amygdala/PrefrontalCortex/WholeBrain/cerebellum"	"WholeBrain"
"ENST00000244069"	"ENSG00000124233"	"SEMG1"	"6406"	"Hs.1968"	"Hs.1968"	"20"	"43835638"	"1"	"Prostate"	"Prostate"
"ENST00000244137"	"ENSG00000124299"	"PEPD"	"5184"	"Hs.36473"	"Hs.36473"	"19"	"33877856"	"1"	"kidney"	"kidney"
"ENST00000244293"	"ENSG00000183668"	"PSG9"	"5678"	"Hs.502092/Hs.679674"	"Hs.502092/Hs.679674"	"19"	"43715943"	"1"	"placenta"	"placenta"
"ENST00000244295"	"ENSG00000243137"	"PSG4"	"5672"	"Hs.631250/Hs.665242/Hs.711363/Hs.731161"	"Hs.631250/Hs.665242/Hs.711363/Hs.731161"	"19"	"43696854"	"1"	"placenta"	"placenta"
"ENST00000244296"	"ENSG00000231924"	"PSG1"	"5669"	"Hs.709192"	"Hs.709192"	"19"	"43370616"	"1"	"placenta"	"placenta"
"ENST00000244336"	"ENSG00000124469"	"CEACAM8"	"1088"	"Hs.41/Hs.610512"	"Hs.41/Hs.610512"	"19"	"43084393"	"1"	"bonemarrow"	"bonemarrow"
"ENST00000244645"	"ENSG00000124678"	"TCP11"	"6954"	"Hs.435371"	"Hs.435371"	"6"	"35085848"	"1"	"testis/TestisSeminiferousTubule/TestisGermCell/TestisInterstitial/TestisLeydigCell"	"TestisInterstitial"
"ENST00000244709"	"ENSG00000124731"	"TREM1"	"54210"	"Hs.283022/Hs.674770"	"Hs.283022/Hs.674770"	"6"	"41235664"	"1"	"whole blood/BM-CD33+Myeloid"	"whole blood"
"ENST00000244711"	"ENSG00000124733"	"MEA1"	"4201"	""	""	"6"	"42979832"	"1"	"testis"	"testis"
"ENST00000244766"	"ENSG00000124785"	"NRN1"	"51299"	"Hs.103291"	"Hs.103291"	"6"	"5998232"	"1"	"Amygdala/WholeBrain/cerebellum"	"WholeBrain"
"ENST00000244926"	"ENSG00000124935"	"SCGB1D2"	"10647"	"Hs.204096"	"Hs.204096"	"11"	"62009682"	"2"	"skin"	"skin"
"ENST00000245105"	"ENSG00000125089"	"SH3TC1"	"54436"	"Hs.479116/Hs.630085"	"Hs.479116/Hs.630085"	"4"	"8183799"	"1"	"thymus"	"thymus"
"ENST00000245414"	"ENSG00000125347"	"IRF1"	"3659"	"Hs.436061/Hs.665110/Hs.672951"	"Hs.436061/Hs.665110/Hs.672951"	"5"	"131817301"	"1"	"whole blood/PB-CD56+NKCells"	"whole blood"
"ENST00000245503"	"ENSG00000125414"	"MYH2"	"4620"	"Hs.667534"	"Hs.667534"	"17"	"10424465"	"4"	"SkeletalMuscle/tongue/Thyroid"	"tongue"
"ENST00000245615"	"ENSG00000125505"	"MBOAT7"	"79143"	"Hs.467279"	"Hs.467279"	"19"	"54677107"	"1"	"whole blood"	"whole blood"
"ENST00000245857"	"ENSG00000125691"	"RPL23"	"619505/9349"	"Hs.593326/Hs.628161/Hs.634109/Hs.670364/Hs.733427/Hs.738742"	"Hs.593326/Hs.628161/Hs.634109/Hs.670364/Hs.733427/Hs.738742"	"17"	"37004118"	"1"	"PB-BDCA4+Dentritic_Cells/BM-CD34+/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD8+Tcells/PB-CD14+Monocytes/SmoothMuscle/CardiacMyocytes"	"PB-CD19+Bcells"
"ENST00000245907"	"ENSG00000125730"	"C3"	"718"	"Hs.529053"	"Hs.529053"	"19"	"6677715"	"5"	"fetalliver/fetallung/PancreaticIslets/Ovary/Lung/Liver/SmoothMuscle"	"Liver"
"ENST00000245932"	"ENSG00000125753"	"VASP"	"7408"	"Hs.515469/Hs.739385"	"Hs.515469/Hs.739385"	"19"	"46009837"	"1"	"whole blood"	"whole blood"
"ENST00000246006"	"ENSG00000125810"	"CD93"	"22918"	"Hs.97199/Hs.708559"	"Hs.97199/Hs.708559"	"20"	"23059986"	"1"	"placenta"	"placenta"
"ENST00000246069"	"ENSG00000125868"	"DSTN"	"11034"	"Hs.304192"	"Hs.304192"	"20"	"17550508"	"2"	"Uterus/SmoothMuscle"	"Uterus"
"ENST00000246070"	"ENSG00000125869"	"LAMP5"	"24141"	"Hs.22920"	"Hs.22920"	"20"	"9495005"	"1"	"caudatenucleus/PB-BDCA4+Dentritic_Cells"	"PB-BDCA4+Dentritic_Cells"
"ENST00000246489"	"ENSG00000126214"	"KLC1"	"3831"	"Hs.734484"	"Hs.734484"	"14"	"104028233"	"1"	"Amygdala/WholeBrain"	"WholeBrain"
"ENST00000246515"	"ENSG00000126233"	"SLURP1"	"57152"	"Hs.103505/Hs.676358"	"Hs.103505/Hs.676358"	"8"	"143822362"	"2"	"tongue"	"tongue"
"ENST00000246635"	"ENSG00000171401"	"KRT13"	"3860"	"Hs.654550"	"Hs.654550"	"17"	"39657233"	"3"	"tongue/Tonsil"	"tongue"
"ENST00000246802"	"ENSG00000105373"	"GLTSCR2"	"692091/29997"	"Hs.745561"	"Hs.745561"	"19"	"48248779"	"3"	"PB-BDCA4+Dentritic_Cells/BM-CD34+/Prostate/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/Lung/thymus"	"PB-CD19+Bcells"
"ENST00000246895"	"ENSG00000126549"	"STATH"	"6779"	""	""	"4"	"70861647"	"5"	"Thalamus/Prostate/salivarygland/Thyroid/trachea"	"salivarygland"
"ENST00000246896"	"ENSG00000126550"	"HTN1"	"3346"	"Hs.599304/Hs.250959"	"Hs.599304/Hs.250959"	"4"	"70916119"	"2"	"salivarygland/Thyroid"	"salivarygland"
"ENST00000247005"	"ENSG00000130283"	"GDF1"	"2657"	""	""	"19"	"18979361"	"1"	"spinalcord"	"spinalcord"
"ENST00000247153"	"ENSG00000126759"	"CFP"	"5199"	"Hs.53155"	"Hs.53155"	"X"	"47483612"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000247207"	"ENSG00000126803"	"HSPA2"	"3306"	"Hs.432648/Hs.741667"	"Hs.432648/Hs.741667"	"14"	"65002623"	"2"	"Hypothalamus/PrefrontalCortex/WholeBrain/spinalcord/testis/TestisInterstitial"	"WholeBrain"
"ENST00000247270"	"ENSG00000126860"	"EVI2A"	"2123"	"Hs.591198/Hs.662383"	"Hs.591198/Hs.662383"	"17"	"29644578"	"2"	"Hypothalamus/whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000247271"	"ENSG00000126861"	"OMG"	"101927057/4974"	"Hs.113874/Hs.671512/Hs.727035/Hs.729594/Hs.742059"	"Hs.113874/Hs.671512/Hs.727035/Hs.729594/Hs.742059"	"17"	"29599031"	"1"	"Hypothalamus/OccipitalLobe"	"Hypothalamus"
"ENST00000247470"	"ENSG00000103490"	"PYCARD"	"29108"	""	""	"16"	"31212806"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000247829"	"ENSG00000127324"	"TSPAN8"	"7103"	"Hs.170563"	"Hs.170563"	"12"	"71518865"	"1"	"Pancreas"	"Pancreas"
"ENST00000248071"	"ENSG00000127528"	"KLF2"	"10365"	"Hs.744182"	"Hs.744182"	"19"	"16435628"	"1"	"whole blood/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD19+Bcells"
"ENST00000248121"	"ENSG00000127561"	"SYNGR3"	"9143"	"Hs.435277/Hs.687104"	"Hs.435277/Hs.687104"	"16"	"2039661"	"1"	"Amygdala/Hypothalamus/PrefrontalCortex/Thalamus/WholeBrain"	"WholeBrain"
"ENST00000248437"	"ENSG00000127824"	"TUBA4A"	"7277"	"Hs.600249/Hs.75318"	"Hs.600249/Hs.75318"	"2"	"220114433"	"1"	"WholeBrain/bronchialepithelialcells/721_B_lymphoblasts"	"721_B_lymphoblasts"
"ENST00000248564"	"ENSG00000127920"	"GNG11"	"2791"	"Hs.547771"	"Hs.547771"	"7"	"93551011"	"1"	"SmoothMuscle"	"SmoothMuscle"
"ENST00000248598"	"ENSG00000127951"	"FGL2"	"10875"	"Hs.520989/Hs.666771"	"Hs.520989/Hs.666771"	"7"	"76822688"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000248673"	"ENSG00000128016"	"ZFP36"	"7538"	"Hs.534052"	"Hs.534052"	"19"	"39897453"	"2"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD14+Monocytes/Lung/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000248701"	"ENSG00000128040"	"SPINK2"	"6691"	"Hs.98243"	"Hs.98243"	"4"	"57676026"	"1"	"BM-CD34+/testis/TestisSeminiferousTubule/TestisGermCell/TestisInterstitial/TestisLeydigCell"	"testis"
"ENST00000248899"	"ENSG00000100365"	"NCF4"	"4689"	""	""	"22"	"37257030"	"1"	"whole blood/721_B_lymphoblasts"	"whole blood"
"ENST00000248923"	"ENSG00000100031"	"GGT1"	"728441/92086/91227/2678"	"Hs.450000/Hs.645535"	"Hs.450000/Hs.645535"	"22"	"24979718"	"1"	"PancreaticIslets"	"PancreaticIslets"
"ENST00000248975"	"ENSG00000128245"	"YWHAH"	"7533"	"Hs.595784/Hs.226755"	"Hs.595784/Hs.226755"	"22"	"32340447"	"1"	"Amygdala/OccipitalLobe/Thalamus/WholeBrain"	"WholeBrain"
"ENST00000249042"	"ENSG00000128311"	"TST"	"7263"	"Hs.474783/Hs.726188"	"Hs.474783/Hs.726188"	"22"	"37406900"	"1"	"Liver"	"Liver"
"ENST00000249071"	"ENSG00000128340"	"RAC2"	"5880"	"Hs.517601/Hs.627034"	"Hs.517601/Hs.627034"	"22"	"37621301"	"2"	"PB-BDCA4+Dentritic_Cells/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/BM-CD33+Myeloid/thymus"	"PB-CD56+NKCells"
"ENST00000249116"	"ENSG00000128383"	"APOBEC3A"	"100913187/200315"	""	""	"22"	"39348746"	"1"	"whole blood/PB-CD14+Monocytes"	"whole blood"
"ENST00000249364"	"ENSG00000128595"	"CALU"	"813"	"Hs.7753/Hs.624418/Hs.735529/Hs.743262"	"Hs.7753/Hs.624418/Hs.735529/Hs.743262"	"7"	"128379346"	"1"	"SmoothMuscle"	"SmoothMuscle"
"ENST00000249377"	"ENSG00000128606"	"LRRC17"	"10234"	"Hs.567412"	"Hs.567412"	"7"	"102553438"	"1"	"SmoothMuscle"	"SmoothMuscle"
"ENST00000250448"	"ENSG00000129514"	"FOXA1"	"3169"	"Hs.163484"	"Hs.163484"	"14"	"38059189"	"2"	"Prostate/trachea"	"Prostate"
"ENST00000250784"	"ENSG00000129824"	"RPS4Y1"	"6192"	""	""	"Y"	"2709527"	"1"	"BM-CD34+/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/SmoothMuscle/leukemiapromyelocytic(hl60)/lymphomaburkittsDaudi"	"PB-CD4+Tcells"
"ENST00000250971"	"ENSG00000254647"	"INS"	"3630"	"Hs.698284/Hs.704133"	"Hs.698284/Hs.704133"	"11"	"2181009"	"1"	"Pancreas/PancreaticIslets"	"PancreaticIslets"
"ENST00000251376"	"ENSG00000239998"	"LILRA2"	"11027"	""	""	"19"	"55084387"	"1"	"whole blood/PB-CD14+Monocytes"	"whole blood"
