"ensembl.transcript"	"ensembl.gene"	"gene.symbol"	"entrezID"	"refseqID"	"unigeneID"	"chrom"	"startsite"	"tiss.number"	"tissues"	"max.tissue"
"ENST00000211998"	"ENSG00000035403"	"VCL"	"7414"	"Hs.605794/Hs.643896"	"Hs.605794/Hs.643896"	"10"	"75757872"	"2"	"saphenous_vein/vagina/urethra"	"saphenous_vein"
"ENST00000212355"	"ENSG00000069702"	"TGFBR3"	"7049"	"Hs.482390/Hs.739252"	"Hs.482390/Hs.739252"	"1"	"92145902"	"4"	"cervix/mammary_gland/nipple_cross-section/ovary/spleen/urethra"	"ovary"
"ENST00000214893"	"ENSG00000099219"	"ERMP1"	"79956"	"Hs.591078/Hs.623427/Hs.717552"	"Hs.591078/Hs.623427/Hs.717552"	"9"	"5765076"	"1"	"urethra"	"urethra"
"ENST00000215069"	"ENSG00000099338"	"CATSPERG"	"57828"	"Hs.324335"	"Hs.324335"	"19"	"38826415"	"1"	"testes"	"testes"
"ENST00000215095"	"ENSG00000099365"	"STX1B"	"112755"	"Hs.542230"	"Hs.542230"	"16"	"31000577"	"1"	"parietal_lobe/occipital_lobe"	"parietal_lobe"
"ENST00000215375"	"ENSG00000099624"	"ATP5D"	"513"	""	""	"19"	"1241749"	"1"	"skeletal_muscle"	"skeletal_muscle"
"ENST00000215531"	"ENSG00000095932"	"C19orf77"	"284422"	"Hs.130714"	"Hs.130714"	"19"	"3474405"	"1"	"kidney_cortex/kidney_medulla"	"kidney_cortex"
"ENST00000215539"	"ENSG00000099769"	"IGFALS"	"3483"	"Hs.839"	"Hs.839"	"16"	"1840414"	"1"	"liver"	"liver"
"ENST00000215659"	"ENSG00000188130"	"MAPK12"	"6300"	"Hs.432642/Hs.735353"	"Hs.432642/Hs.735353"	"22"	"50683879"	"1"	"skeletal_muscle"	"skeletal_muscle"
"ENST00000215727"	"ENSG00000099937"	"SERPIND1"	"3053"	"Hs.474270"	"Hs.474270"	"22"	"21128167"	"1"	"liver"	"liver"
"ENST00000215743"	"ENSG00000099953"	"MMP11"	"4320"	"Hs.143751"	"Hs.143751"	"22"	"24110413"	"1"	"endometrium"	"endometrium"
"ENST00000215886"	"ENSG00000100079"	"LGALS2"	"3957"	""	""	"22"	"37966255"	"1"	"kidney_cortex"	"kidney_cortex"
"ENST00000215904"	"ENSG00000241360"	"PDXP"	"57026"	"Hs.609275/Hs.632762"	"Hs.609275/Hs.632762"	"22"	"38054734"	"1"	"amygdala/cerebral_cortex/frontal_lobe/parietal_lobe/occipital_lobe/temporal_lobe"	"parietal_lobe"
"ENST00000215906"	"ENSG00000128203"	"ASPHD2"	"57168"	"Hs.567547"	"Hs.567547"	"22"	"26825239"	"1"	"putamen"	"putamen"
"ENST00000216075"	"ENSG00000100253"	"MIOX"	"55586"	"Hs.129227"	"Hs.129227"	"22"	"50925213"	"1"	"kidney_cortex/kidney_medulla"	"kidney_cortex"
"ENST00000216101"	"ENSG00000100276"	"RASL10A"	"10633"	"Hs.73088/Hs.741655"	"Hs.73088/Hs.741655"	"22"	"29708922"	"1"	"amygdala/parietal_lobe"	"amygdala"
"ENST00000216115"	"ENSG00000100290"	"BIK"	"638"	"Hs.634659/Hs.739007"	"Hs.634659/Hs.739007"	"22"	"43506754"	"2"	"prostate_gland/trachea"	"trachea"
"ENST00000216121"	"ENSG00000184117"	"NIPSNAP1"	"8508"	"Hs.173878"	"Hs.173878"	"22"	"29950797"	"1"	"liver"	"liver"
"ENST00000216127"	"ENSG00000100302"	"RASD2"	"23551"	"Hs.474711"	"Hs.474711"	"22"	"35936915"	"1"	"putamen/accumbens"	"putamen"
"ENST00000216129"	"ENSG00000100304"	"TTLL12"	"23170"	"Hs.602662/Hs.517670"	"Hs.602662/Hs.517670"	"22"	"43562628"	"1"	"oral_mucosa"	"oral_mucosa"
"ENST00000216146"	"ENSG00000100316"	"RPL3"	"116938/116936/6122"	"Hs.119598"	"Hs.119598"	"22"	"39708887"	"1"	"ovary"	"ovary"
"ENST00000216180"	"ENSG00000100344"	"PNPLA3"	"80339"	"Hs.654800"	"Hs.654800"	"22"	"44319619"	"2"	"kidney_cortex/liver"	"liver"
"ENST00000216194"	"ENSG00000239900"	"ADSL"	"158"	"Hs.572882/Hs.75527"	"Hs.572882/Hs.75527"	"22"	"40742507"	"1"	"skeletal_muscle"	"skeletal_muscle"
"ENST00000216200"	"ENSG00000100362"	"PVALB"	"5816"	"Hs.295449"	"Hs.295449"	"22"	"37196728"	"3"	"dorsal_root_ganglia/cerebellum/cerebral_cortex/hypothalamus/kidney_cortex/midbrain/medulla/kidney_medulla/parietal_lobe/nodose_nucleus/occipital_lobe/thalamus/ventral_tegmental_area/trigeminal_ganglia/vestibular_nuclei_superior"	"thalamus"
"ENST00000216211"	"ENSG00000100373"	"UPK3A"	"7380"	"Hs.632787"	"Hs.632787"	"22"	"45680863"	"1"	"prostate_gland"	"prostate_gland"
"ENST00000216218"	"ENSG00000100380"	"ST13"	"6767"	"Hs.567697/Hs.511834/Hs.712713/Hs.714861"	"Hs.567697/Hs.511834/Hs.712713/Hs.714861"	"22"	"41220539"	"1"	"ovary"	"ovary"
"ENST00000216223"	"ENSG00000100385"	"IL2RB"	"3560"	"Hs.474787"	"Hs.474787"	"22"	"37521878"	"1"	"spleen"	"spleen"
"ENST00000216254"	"ENSG00000100412"	"ACO2"	"50"	"Hs.643610"	"Hs.643610"	"22"	"41865129"	"2"	"heart_atrium/skeletal_muscle"	"skeletal_muscle"
"ENST00000216286"	"ENSG00000087303"	"NID2"	"22795"	"Hs.369840/Hs.657399"	"Hs.369840/Hs.657399"	"14"	"52471521"	"5"	"adipose_tissue_omental/dorsal_root_ganglia/ovary/thyroid_gland/trigeminal_ganglia/urethra"	"thyroid_gland"
"ENST00000216294"	"ENSG00000023608"	"SNAPC1"	"6617"	"Hs.603981/Hs.179312"	"Hs.603981/Hs.179312"	"14"	"62229075"	"1"	"testes"	"testes"
"ENST00000216330"	"ENSG00000100442"	"FKBP3"	"2287"	""	""	"14"	"45584803"	"1"	"skeletal_muscle"	"skeletal_muscle"
"ENST00000216336"	"ENSG00000100448"	"CTSG"	"1511"	"Hs.421724"	"Hs.421724"	"14"	"25042728"	"1"	"bone_marrow"	"bone_marrow"
"ENST00000216341"	"ENSG00000100453"	"GZMB"	"3002"	""	""	"14"	"25100160"	"2"	"lung/spleen"	"spleen"
"ENST00000216361"	"ENSG00000100473"	"COCH"	"1690"	"Hs.21016"	"Hs.21016"	"14"	"31343720"	"1"	"putamen/accumbens"	"accumbens"
"ENST00000216392"	"ENSG00000100504"	"PYGL"	"5836"	"Hs.282417"	"Hs.282417"	"14"	"51324609"	"2"	"bone_marrow/adipose_tissue_subcutaneous"	"adipose_tissue_subcutaneous"
"ENST00000216410"	"ENSG00000100522"	"GNPNAT1"	"64841"	"Hs.478025/Hs.744102"	"Hs.478025/Hs.744102"	"14"	"53241912"	"1"	"liver"	"liver"
"ENST00000216414"	"ENSG00000100526"	"CDKN3"	"1033"	"Hs.733107"	"Hs.733107"	"14"	"54863567"	"1"	"testes"	"testes"
"ENST00000216445"	"ENSG00000100557"	"C14orf105"	"55195"	"Hs.160711/Hs.659706"	"Hs.160711/Hs.659706"	"14"	"57936019"	"1"	"kidney_cortex/kidney_medulla"	"kidney_cortex"
"ENST00000216492"	"ENSG00000100604"	"CHGA"	"1113"	"Hs.150793"	"Hs.150793"	"14"	"93389425"	"4"	"adrenal_gland_cortex/cerebral_cortex/frontal_lobe/parietal_lobe/occipital_lobe/stomach_cardiac/pituitary_gland/stomach_fundus/stomach_pyloric/testes"	"pituitary_gland"
"ENST00000216500"	"ENSG00000100612"	"DHRS7"	"51635"	"Hs.668830/Hs.732419/Hs.737175"	"Hs.668830/Hs.732419/Hs.737175"	"14"	"60610838"	"2"	"prostate_gland/salivary_gland"	"prostate_gland"
"ENST00000216540"	"ENSG00000100652"	"SLC10A1"	"6554"	"Hs.952"	"Hs.952"	"14"	"70242134"	"1"	"liver"	"liver"
"ENST00000216605"	"ENSG00000100714"	"MTHFD1"	"4522"	"Hs.652308/Hs.656509"	"Hs.652308/Hs.656509"	"14"	"64854749"	"1"	"liver"	"liver"
"ENST00000216775"	"ENSG00000100884"	"CPNE6"	"9362"	"Hs.6132/Hs.732294"	"Hs.6132/Hs.732294"	"14"	"24540046"	"2"	"amygdala/dorsal_root_ganglia/hippocampus/temporal_lobe/trigeminal_ganglia"	"dorsal_root_ganglia"
"ENST00000216780"	"ENSG00000100889"	"PCK2"	"5106"	"Hs.75812"	"Hs.75812"	"14"	"24563262"	"2"	"kidney_cortex/liver/kidney_medulla"	"liver"
"ENST00000216797"	"ENSG00000100906"	"NFKBIA"	"4792"	""	""	"14"	"35870717"	"2"	"adipose_tissue_omental/lung"	"lung"
"ENST00000216862"	"ENSG00000019186"	"CYP24A1"	"1591"	"Hs.607492/Hs.596674/Hs.89663"	"Hs.607492/Hs.596674/Hs.89663"	"20"	"52769988"	"1"	"kidney_cortex"	"kidney_cortex"
"ENST00000216968"	"ENSG00000101000"	"PROCR"	"10544"	""	""	"20"	"33759876"	"1"	"adipose_tissue_omental"	"adipose_tissue_omental"
"ENST00000217075"	"ENSG00000101104"	"PABPC1L"	"80336"	"Hs.641481"	"Hs.641481"	"20"	"43538703"	"1"	"kidney_medulla"	"kidney_medulla"
"ENST00000217159"	"ENSG00000101187"	"SLCO4A1"	"28231"	"Hs.235782"	"Hs.235782"	"20"	"61273797"	"1"	"lung"	"lung"
"ENST00000217185"	"ENSG00000101213"	"PTK6"	"5753"	"Hs.51133"	"Hs.51133"	"20"	"62159778"	"2"	"esophagus/oral_mucosa"	"oral_mucosa"
"ENST00000217289"	"ENSG00000101311"	"FERMT1"	"55612"	"Hs.472054/Hs.624409"	"Hs.472054/Hs.624409"	"20"	"6055492"	"1"	"oral_mucosa"	"oral_mucosa"
"ENST00000217305"	"ENSG00000101327"	"PDYN"	"5173"	"Hs.22584"	"Hs.22584"	"20"	"1959403"	"1"	"accumbens"	"accumbens"
"ENST00000217381"	"ENSG00000101400"	"SNTA1"	"6640"	"Hs.31121"	"Hs.31121"	"20"	"31995761"	"1"	"skeletal_muscle"	"skeletal_muscle"
"ENST00000217407"	"ENSG00000129988"	"LBP"	"3929"	"Hs.154078"	"Hs.154078"	"20"	"36974759"	"1"	"liver"	"liver"
"ENST00000217420"	"ENSG00000101438"	"SLC32A1"	"140679"	"Hs.179080"	"Hs.179080"	"20"	"37353105"	"1"	"putamen/accumbens/hypothalamus/vestibular_nuclei_superior"	"putamen"
"ENST00000217423"	"ENSG00000101441"	"CST4"	"1472"	""	""	"20"	"23666277"	"2"	"salivary_gland/thyroid_gland"	"salivary_gland"
"ENST00000217426"	"ENSG00000101444"	"AHCY"	"191"	"Hs.608390/Hs.388004"	"Hs.608390/Hs.388004"	"20"	"32868074"	"1"	"kidney_cortex"	"kidney_cortex"
"ENST00000217456"	"ENSG00000101474"	"APMAP"	"57136"	"Hs.472330"	"Hs.472330"	"20"	"24943561"	"1"	"thyroid_gland"	"thyroid_gland"
"ENST00000217652"	"ENSG00000101608"	"MYL12A"	"10627"	"Hs.190086/Hs.627091/Hs.732977/Hs.734070"	"Hs.190086/Hs.627091/Hs.732977/Hs.734070"	"18"	"3247479"	"3"	"heart_atrium/heart_ventricle/skeletal_muscle/tongue_main_corpus"	"skeletal_muscle"
"ENST00000217893"	"ENSG00000085231"	"TAF9"	"102157402/6880"	"Hs.635689/Hs.653163"	"Hs.635689/Hs.653163"	"5"	"68646811"	"1"	"testes"	"testes"
"ENST00000217905"	"ENSG00000007350"	"TKTL1"	"8277"	"Hs.102866"	"Hs.102866"	"X"	"153524024"	"1"	"testes"	"testes"
"ENST00000217909"	"ENSG00000077713"	"SLC25A43"	"203427"	"Hs.496658"	"Hs.496658"	"X"	"118533023"	"2"	"esophagus/oral_mucosa"	"oral_mucosa"
"ENST00000217939"	"ENSG00000101825"	"MXRA5"	"25878"	"Hs.369422"	"Hs.369422"	"X"	"3226606"	"3"	"adipose_tissue_omental/cervix/nipple_cross-section/vagina/vulva/urethra"	"urethra"
"ENST00000217957"	"ENSG00000101842"	"VSIG1"	"340547"	"Hs.177164"	"Hs.177164"	"X"	"107288200"	"2"	"stomach_pyloric/testes"	"stomach_pyloric"
"ENST00000218008"	"ENSG00000101892"	"ATP1B4"	"23439"	"Hs.292599"	"Hs.292599"	"X"	"119495967"	"2"	"skeletal_muscle/tongue_main_corpus"	"skeletal_muscle"
"ENST00000218068"	"ENSG00000101951"	"PAGE4"	"9506"	""	""	"X"	"49593863"	"1"	"prostate_gland"	"prostate_gland"
"ENST00000218099"	"ENSG00000101981"	"F9"	"2158"	"Hs.522798"	"Hs.522798"	"X"	"138612917"	"1"	"liver"	"liver"
"ENST00000218230"	"ENSG00000102109"	"PCSK1N"	"27344"	""	""	"X"	"48689504"	"3"	"amygdala/putamen/accumbens/dorsal_root_ganglia/cerebellum/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/kidney_cortex/midbrain/medulla/kidney_medulla/parietal_lobe/nodose_nucleus/occipital_lobe/spinal_cord/pituitary_gland/subthalamic_nucleus/substantia_nigra/temporal_lobe/thalamus/ventral_tegmental_area/trigeminal_ganglia/vestibular_nuclei_superior"	"pituitary_gland"
"ENST00000218548"	"ENSG00000075673"	"ATP12A"	"479"	"Hs.147111"	"Hs.147111"	"13"	"25254549"	"2"	"bronchus/trachea"	"trachea"
"ENST00000218758"	"ENSG00000102575"	"ACP5"	"54"	""	""	"19"	"11685475"	"2"	"kidney_cortex/lung"	"lung"
"ENST00000218867"	"ENSG00000102683"	"SGCG"	"6445"	"Hs.37167"	"Hs.37167"	"13"	"23755091"	"3"	"heart_atrium/heart_ventricle/skeletal_muscle/tongue_main_corpus/tongue_superior_part_w/_papillae"	"tongue_main_corpus"
"ENST00000219022"	"ENSG00000102837"	"OLFM4"	"10562"	"Hs.508113/Hs.714531"	"Hs.508113/Hs.714531"	"13"	"53602894"	"4"	"bone_marrow/cervix/colon_cecum/prostate_gland/vagina/urethra"	"urethra"
"ENST00000219097"	"ENSG00000091651"	"ORC6"	"23594"	"Hs.49760/Hs.630242"	"Hs.49760/Hs.630242"	"16"	"46723555"	"1"	"testes"	"testes"
"ENST00000219150"	"ENSG00000102879"	"CORO1A"	"11151"	""	""	"16"	"30194148"	"3"	"bone_marrow/lymph_nodes/spleen/tonsil"	"tonsil"
"ENST00000219197"	"ENSG00000102924"	"CBLN1"	"869"	"Hs.458423"	"Hs.458423"	"16"	"49311828"	"1"	"cerebellum"	"cerebellum"
"ENST00000219207"	"ENSG00000102934"	"PLLP"	"51090"	"Hs.632215"	"Hs.632215"	"16"	"57290004"	"2"	"dorsal_root_ganglia/corpus_callosum/cerebral_cortex/hypothalamus/midbrain/medulla/nodose_nucleus/occipital_lobe/subthalamic_nucleus/substantia_nigra/thalamus/ventral_tegmental_area/trigeminal_ganglia/vestibular_nuclei_superior"	"nodose_nucleus"
"ENST00000219299"	"ENSG00000103021"	"CCDC113"	"29070"	"Hs.11614"	"Hs.11614"	"16"	"58265061"	"2"	"bronchus/trachea"	"bronchus"
"ENST00000219301"	"ENSG00000103023"	"PRSS54"	"221191"	"Hs.411239"	"Hs.411239"	"16"	"58313901"	"1"	"testes"	"testes"
"ENST00000219368"	"ENSG00000103089"	"FA2H"	"79152"	"Hs.604736/Hs.461329"	"Hs.604736/Hs.461329"	"16"	"74746853"	"1"	"corpus_callosum/nodose_nucleus/spinal_cord/subthalamic_nucleus"	"nodose_nucleus"
"ENST00000219406"	"ENSG00000185615"	"PDIA2"	"64714"	"Hs.66581"	"Hs.66581"	"16"	"333152"	"1"	"stomach_cardiac/stomach_fundus/stomach_pyloric"	"stomach_cardiac"
"ENST00000219409"	"ENSG00000242173"	"ARHGDIG"	"398"	""	""	"16"	"318726"	"1"	"parietal_lobe"	"parietal_lobe"
"ENST00000219481"	"ENSG00000242612"	"DECR2"	"26063"	""	""	"16"	"451826"	"1"	"liver"	"liver"
"ENST00000219542"	"ENSG00000103260"	"METRN"	"79006"	"Hs.533772/Hs.732288"	"Hs.533772/Hs.732288"	"16"	"765115"	"1"	"putamen/accumbens/corpus_callosum/hypothalamus/spinal_cord/subthalamic_nucleus/ventral_tegmental_area"	"putamen"
"ENST00000219599"	"ENSG00000103316"	"CRYM"	"1428"	"Hs.924"	"Hs.924"	"16"	"21250195"	"3"	"amygdala/putamen/accumbens/cerebellum/heart_atrium/heart_ventricle/frontal_lobe/parietal_lobe/prostate_gland/temporal_lobe"	"accumbens"
"ENST00000219746"	"ENSG00000103460"	"TOX3"	"27324"	"Hs.605733/Hs.460789"	"Hs.605733/Hs.460789"	"16"	"52471917"	"4"	"bronchus/kidney_cortex/kidney_medulla/stomach_fundus/stomach_pyloric/trachea"	"kidney_medulla"
"ENST00000219771"	"ENSG00000103485"	"QPRT"	"101929880/23475"	"Hs.513484/Hs.675754"	"Hs.513484/Hs.675754"	"16"	"29674600"	"2"	"kidney_cortex/liver"	"kidney_cortex"
"ENST00000219821"	"ENSG00000103534"	"TMC5"	"79838"	"Hs.115838"	"Hs.115838"	"16"	"19421818"	"4"	"bronchus/stomach_cardiac/prostate_gland/stomach_fundus/stomach_pyloric/trachea"	"bronchus"
"ENST00000219869"	"ENSG00000134138"	"MEIS2"	"4212"	"Hs.540345"	"Hs.540345"	"15"	"37181406"	"3"	"putamen/accumbens/myometrium/prostate_gland"	"prostate_gland"
"ENST00000219919"	"ENSG00000103569"	"AQP9"	"366"	"Hs.104624"	"Hs.104624"	"15"	"58430368"	"1"	"liver"	"liver"
"ENST00000220003"	"ENSG00000103653"	"CSK"	"1445"	"Hs.77793/Hs.707052"	"Hs.77793/Hs.707052"	"15"	"75074398"	"2"	"spleen/tonsil"	"tonsil"
"ENST00000220062"	"ENSG00000103710"	"RASL12"	"51285"	"Hs.27018"	"Hs.27018"	"15"	"65345679"	"3"	"coronary_artery/cervix/saphenous_vein/urethra"	"saphenous_vein"
"ENST00000220166"	"ENSG00000103811"	"CTSH"	"1512"	"Hs.148641/Hs.669607"	"Hs.148641/Hs.669607"	"15"	"79213400"	"2"	"kidney_cortex/kidney_medulla/lymph_nodes"	"kidney_cortex"
"ENST00000220478"	"ENSG00000104112"	"SCG3"	"29106"	"Hs.232618"	"Hs.232618"	"15"	"51973550"	"2"	"amygdala/putamen/accumbens/dorsal_root_ganglia/cerebellum/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/midbrain/medulla/parietal_lobe/nodose_nucleus/occipital_lobe/spinal_cord/pituitary_gland/subthalamic_nucleus/substantia_nigra/temporal_lobe/thalamus/ventral_tegmental_area/vestibular_nuclei_superior"	"occipital_lobe"
"ENST00000220507"	"ENSG00000104140"	"RHOV"	"171177"	"Hs.447901"	"Hs.447901"	"15"	"41164412"	"4"	"esophagus/pharyngeal_mucosa/oral_mucosa/urethra"	"oral_mucosa"
"ENST00000220514"	"ENSG00000104147"	"OIP5"	"11339"	"Hs.733222"	"Hs.733222"	"15"	"41601466"	"1"	"testes"	"testes"
"ENST00000220616"	"ENSG00000042832"	"TG"	"7038"	"Hs.654591"	"Hs.654591"	"8"	"133879203"	"1"	"thyroid_gland"	"thyroid_gland"
"ENST00000220763"	"ENSG00000104324"	"CPQ"	"10404"	"Hs.156178/Hs.711563"	"Hs.156178/Hs.711563"	"8"	"97657455"	"1"	"thyroid_gland"	"thyroid_gland"
"ENST00000220764"	"ENSG00000104325"	"DECR1"	"1666"	"Hs.492212"	"Hs.492212"	"8"	"91013633"	"2"	"heart_atrium/liver"	"liver"
"ENST00000220772"	"ENSG00000104332"	"SFRP1"	"6422"	"Hs.213424"	"Hs.213424"	"8"	"41119481"	"5"	"cervix/heart_atrium/endometrium/mammary_gland/myometrium/kidney_medulla/nipple_cross-section/salivary_gland/vagina"	"cervix"
"ENST00000220822"	"ENSG00000104381"	"GDAP1"	"54332"	"Hs.168950"	"Hs.168950"	"8"	"75233365"	"1"	"cerebral_cortex/frontal_lobe/midbrain/parietal_lobe/occipital_lobe/temporal_lobe"	"occipital_lobe"
"ENST00000220849"	"ENSG00000104408"	"EIF3E"	"3646"	"Hs.575544/Hs.405590/Hs.710451"	"Hs.575544/Hs.405590/Hs.710451"	"8"	"109213445"	"1"	"ovary"	"ovary"
"ENST00000220876"	"ENSG00000104435"	"STMN2"	"11075"	""	""	"8"	"80523049"	"2"	"amygdala/putamen/accumbens/dorsal_root_ganglia/cerebellum/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/midbrain/medulla/parietal_lobe/nodose_nucleus/occipital_lobe/spinal_cord/substantia_nigra/temporal_lobe/thalamus/ventral_tegmental_area/trigeminal_ganglia/vestibular_nuclei_superior"	"dorsal_root_ganglia"
"ENST00000220931"	"ENSG00000104490"	"NCALD"	"83988"	"Hs.492427"	"Hs.492427"	"8"	"102698771"	"3"	"amygdala/cerebral_cortex/frontal_lobe/parietal_lobe/occipital_lobe/saphenous_vein/salivary_gland/temporal_lobe"	"salivary_gland"
"ENST00000220959"	"ENSG00000104517"	"UBR5"	"51366"	"Hs.492445/Hs.711045/Hs.737832"	"Hs.492445/Hs.711045/Hs.737832"	"8"	"103265240"	"1"	"testes"	"testes"
"ENST00000221166"	"ENSG00000104722"	"NEFM"	"4741"	"Hs.458657"	"Hs.458657"	"8"	"24770525"	"3"	"amygdala/putamen/accumbens/dorsal_root_ganglia/cerebellum/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/midbrain/medulla/parietal_lobe/nodose_nucleus/occipital_lobe/spinal_cord/substantia_nigra/temporal_lobe/thalamus/testes/ventral_tegmental_area/trigeminal_ganglia/vestibular_nuclei_superior"	"dorsal_root_ganglia"
"ENST00000221222"	"ENSG00000051128"	"HOMER3"	"9454"	"Hs.720208"	"Hs.720208"	"19"	"19040010"	"1"	"spleen"	"spleen"
"ENST00000221264"	"ENSG00000011422"	"PLAUR"	"5329"	""	""	"19"	"44150247"	"2"	"bone_marrow/lung"	"bone_marrow"
"ENST00000221399"	"ENSG00000104804"	"TULP2"	"7288"	"Hs.104636"	"Hs.104636"	"19"	"49384222"	"1"	"testes"	"testes"
"ENST00000221413"	"ENSG00000183207"	"RUVBL2"	"10856"	"Hs.515846"	"Hs.515846"	"19"	"49496705"	"1"	"testes"	"testes"
"ENST00000221418"	"ENSG00000104823"	"ECH1"	"1891"	""	""	"19"	"39306062"	"1"	"liver"	"liver"
"ENST00000221421"	"ENSG00000104826"	"LHB"	"3972"	""	""	"19"	"49519237"	"1"	"pituitary_gland"	"pituitary_gland"
"ENST00000221485"	"ENSG00000104888"	"SLC17A7"	"57030"	"Hs.375616/Hs.613187"	"Hs.375616/Hs.613187"	"19"	"49932658"	"1"	"amygdala/cerebellum/cerebral_cortex/frontal_lobe/hippocampus/parietal_lobe/occipital_lobe/temporal_lobe"	"hippocampus"
"ENST00000221498"	"ENSG00000104901"	"DKKL1"	"27120"	"Hs.515855"	"Hs.515855"	"19"	"49865040"	"1"	"testes"	"testes"
"ENST00000221515"	"ENSG00000104918"	"RETN"	"56729"	""	""	"19"	"7733930"	"1"	"bone_marrow"	"bone_marrow"
"ENST00000221700"	"ENSG00000186115"	"CYP4F2"	"8529"	"Hs.558423"	"Hs.558423"	"19"	"15988833"	"1"	"liver"	"liver"
"ENST00000221730"	"ENSG00000105131"	"EPHX3"	"79852"	"Hs.156457"	"Hs.156457"	"19"	"15337730"	"5"	"esophagus/nipple_cross-section/pharyngeal_mucosa/oral_mucosa/vulva"	"oral_mucosa"
"ENST00000221742"	"ENSG00000105143"	"SLC1A6"	"6511"	"Hs.515217"	"Hs.515217"	"19"	"15060846"	"1"	"cerebellum"	"cerebellum"
"ENST00000221804"	"ENSG00000105205"	"CLC"	"1178"	""	""	"19"	"40221890"	"1"	"bone_marrow"	"bone_marrow"
"ENST00000221891"	"ENSG00000105290"	"APLP1"	"333"	"Hs.74565/Hs.613814"	"Hs.74565/Hs.613814"	"19"	"36358801"	"1"	"amygdala/putamen/accumbens/cerebellum/corpus_callosum/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/midbrain/medulla/parietal_lobe/nodose_nucleus/occipital_lobe/spinal_cord/pituitary_gland/subthalamic_nucleus/substantia_nigra/temporal_lobe/thalamus/ventral_tegmental_area/vestibular_nuclei_superior"	"nodose_nucleus"
"ENST00000221957"	"ENSG00000105355"	"PLIN3"	"10226"	"Hs.140452"	"Hs.140452"	"19"	"4838353"	"2"	"esophagus/oral_mucosa"	"oral_mucosa"
"ENST00000221972"	"ENSG00000105369"	"CD79A"	"973"	"Hs.631567"	"Hs.631567"	"19"	"42381190"	"2"	"lymph_nodes/spleen/tonsil"	"tonsil"
"ENST00000221978"	"ENSG00000105374"	"NKG7"	"4818"	""	""	"19"	"51874860"	"2"	"bone_marrow/spleen"	"bone_marrow"
"ENST00000221980"	"ENSG00000105376"	"ICAM5"	"7087"	"Hs.465862"	"Hs.465862"	"19"	"10400657"	"1"	"hippocampus"	"hippocampus"
"ENST00000222002"	"ENSG00000105398"	"SULT2A1"	"6822"	"Hs.515835"	"Hs.515835"	"19"	"48373723"	"2"	"adrenal_gland_cortex/liver"	"liver"
"ENST00000222033"	"ENSG00000105428"	"ZNRF4"	"148066"	"Hs.126496"	"Hs.126496"	"19"	"5455426"	"1"	"testes"	"testes"
"ENST00000222115"	"ENSG00000105509"	"HAS1"	"3036"	"Hs.57697"	"Hs.57697"	"19"	"52216365"	"1"	"adipose_tissue_omental"	"adipose_tissue_omental"
"ENST00000222125"	"ENSG00000105519"	"CAPS"	"828"	"Hs.584744/Hs.627868"	"Hs.584744/Hs.627868"	"19"	"5911718"	"2"	"bronchus/trachea"	"bronchus"
"ENST00000222256"	"ENSG00000105649"	"RAB3A"	"5864"	"Hs.27744"	"Hs.27744"	"19"	"18307594"	"1"	"amygdala/putamen/accumbens/cerebral_cortex/frontal_lobe/hippocampus/parietal_lobe/occipital_lobe/temporal_lobe/thalamus"	"parietal_lobe"
"ENST00000222266"	"ENSG00000205155"	"PSENEN"	"55851"	""	""	"19"	"36236015"	"1"	"testes"	"testes"
"ENST00000222271"	"ENSG00000105664"	"COMP"	"1311"	"Hs.1584"	"Hs.1584"	"19"	"18893583"	"2"	"saphenous_vein/urethra"	"saphenous_vein"
"ENST00000222275"	"ENSG00000105668"	"UPK1A"	"11045"	"Hs.159309"	"Hs.159309"	"19"	"36157715"	"2"	"esophagus/urethra"	"urethra"
"ENST00000222286"	"ENSG00000105679"	"GAPDHS"	"26330"	"Hs.248017"	"Hs.248017"	"19"	"36024314"	"1"	"testes"	"testes"
"ENST00000222304"	"ENSG00000105697"	"HAMP"	"57817"	"Hs.745467"	"Hs.745467"	"19"	"35771619"	"2"	"heart_atrium/liver"	"liver"
"ENST00000222381"	"ENSG00000005421"	"PON1"	"5444"	"Hs.370995/Hs.611732"	"Hs.370995/Hs.611732"	"7"	"94926988"	"1"	"liver"	"liver"
"ENST00000222481"	"ENSG00000158516"	"CPA2"	"1358"	"Hs.490038"	"Hs.490038"	"7"	"129906667"	"1"	"stomach_cardiac"	"stomach_cardiac"
"ENST00000222543"	"ENSG00000105825"	"TFPI2"	"7980"	"Hs.438231/Hs.702084/Hs.732212/Hs.732432"	"Hs.438231/Hs.702084/Hs.732212/Hs.732432"	"7"	"93514709"	"2"	"adipose_tissue_omental/ovary"	"adipose_tissue_omental"
"ENST00000222553"	"ENSG00000105835"	"NAMPT"	"10135"	"Hs.489615/Hs.611739/Hs.611792/Hs.641730"	"Hs.489615/Hs.611739/Hs.611792/Hs.641730"	"7"	"105888731"	"1"	"esophagus"	"esophagus"
