"ensembl.transcript"	"ensembl.gene"	"gene.symbol"	"entrezID"	"refseqID"	"unigeneID"	"chrom"	"startsite"	"tiss.number"	"tissues"	"max.tissue"
"ENSMUST00000004136"	"ENSMUSG00000004038"	"Gstm3"	"14864"	"Mm.440885"	"Mm.440885"	"3"	"107942333"	"1"	"smallintestine"	"smallintestine"
"ENSMUST00000004172"	"ENSMUSG00000004070"	"Hmox2"	"15369"	"Mm.272866"	"Mm.272866"	"16"	"4726361"	"1"	"testis"	"testis"
"ENSMUST00000004201"	"ENSMUSG00000004098"	"Col5a3"	"53867"	"Mm.334994"	"Mm.334994"	"9"	"20770050"	"1"	"adiposetissue"	"adiposetissue"
"ENSMUST00000004203"	"ENSMUSG00000004100"	"Ppan"	"235036"	"Mm.2930"	"Mm.2930"	"9"	"20888175"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000004316"	"ENSMUSG00000004207"	"Psap"	"19156"	"Mm.277498/Mm.446546"	"Mm.277498/Mm.446546"	"10"	"60277627"	"1"	"blastocysts"	"blastocysts"
"ENSMUST00000004327"	"ENSMUSG00000031400"	"G6pdx"	"14381"	"Mm.27210"	"Mm.27210"	"X"	"74409483"	"1"	"oocyte"	"oocyte"
"ENSMUST00000004375"	"ENSMUSG00000004264"	"Phb2"	"12034"	"Mm.36241/Mm.470012/Mm.472984/Mm.489173"	"Mm.36241/Mm.470012/Mm.472984/Mm.489173"	"6"	"124712336"	"1"	"blastocysts"	"blastocysts"
"ENSMUST00000004377"	"ENSMUSG00000004266"	"Ptpn6"	"15170"	"Mm.271799"	"Mm.271799"	"6"	"124720707"	"1"	"lymphnode/cd4+Tcell/cd8+Tcell/b220+bcell"	"b220+bcell"
"ENSMUST00000004378"	"ENSMUSG00000004267"	"Eno2"	"13807"	"Mm.3913/Mm.396813/Mm.488778"	"Mm.3913/Mm.396813/Mm.488778"	"6"	"124760053"	"2"	"cerebellum/dorsalstriatum/cortex/frontalcortex/hippocampus/olfactorybulb/substantianigra/dorsalrootganglion/amygdala/trigeminal/hypothalamus/spinalcordlower/spinalcordupper/preoptic"	"preoptic"
"ENSMUST00000004453"	"ENSMUSG00000004341"	"Gpx6"	"75512"	"Mm.46195"	"Mm.46195"	"13"	"21312217"	"4"	"kidney/medialolfactoryepithelium(MOE)/fertilizedegg/oocyte"	"medialolfactoryepithelium(MOE)"
"ENSMUST00000004470"	"ENSMUSG00000004356"	"Utp20"	"70683"	"Mm.29631"	"Mm.29631"	"10"	"88746607"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000004480"	"ENSMUSG00000004366"	"Sst"	"20604"	""	""	"16"	"23889581"	"2"	"dorsalstriatum/cortex/amygdala/stomach/hypothalamus/preoptic"	"preoptic"
"ENSMUST00000004505"	"ENSMUSG00000020447"	"Npc1l1"	"237636"	"Mm.212492"	"Mm.212492"	"11"	"6211013"	"1"	"smallintestine"	"smallintestine"
"ENSMUST00000004655"	"ENSMUSG00000004540"	"Psg17"	"26437"	"Mm.302844"	"Mm.302844"	"7"	"18813937"	"1"	"placenta"	"placenta"
"ENSMUST00000004657"	"ENSMUSG00000004542"	"Psg19"	"26439"	"Mm.36878/Mm.417319"	"Mm.36878/Mm.417319"	"7"	"18789567"	"1"	"placenta"	"placenta"
"ENSMUST00000004673"	"ENSMUSG00000004558"	"Ndrg2"	"29811"	"Mm.26722/Mm.416503"	"Mm.26722/Mm.416503"	"14"	"51905271"	"3"	"cerebellum/liver/frontalcortex/substantianigra/hypothalamus/spinalcordlower/spinalcordupper/skeletalmuscle/preoptic"	"skeletalmuscle"
"ENSMUST00000004729"	"ENSMUSG00000004610"	"Etfb"	"110826"	""	""	"7"	"43444108"	"3"	"heart/kidney/brownfat"	"brownfat"
"ENSMUST00000004732"	"ENSMUSG00000004613"	"Lim2"	"233187"	""	""	"7"	"43430088"	"1"	"retina"	"retina"
"ENSMUST00000004784"	"ENSMUSG00000004665"	"Cnn2"	"12798"	"Mm.157770/Mm.395408"	"Mm.157770/Mm.395408"	"10"	"79988584"	"2"	"umbilicalcord/bone/cd4+Tcell/cd8+Tcell/b220+bcell"	"cd4+Tcell"
"ENSMUST00000004943"	"ENSMUSG00000004821"	"Tmed11"	"67366"	""	""	"5"	"108777235"	"1"	"pancreas"	"pancreas"
"ENSMUST00000004986"	"ENSMUSG00000004864"	"Mapk13"	"26415"	"Mm.27970"	"Mm.27970"	"17"	"28769307"	"4"	"adrenalgland/prostate/largeintestine/smallintestine/digits/snoutepidermis"	"snoutepidermis"
"ENSMUST00000005003"	"ENSMUSG00000004880"	"Lbr"	"98386"	"Mm.422195"	"Mm.422195"	"1"	"181815316"	"4"	"bone/cd4+Tcell/cd8+Tcell/b220+bcell/fertilizedegg/oocyte/thymus"	"thymus"
"ENSMUST00000005017"	"ENSMUSG00000004897"	"Hdgf"	"15191"	"Mm.292208/Mm.473178"	"Mm.292208/Mm.473178"	"3"	"87906321"	"1"	"blastocysts"	"blastocysts"
"ENSMUST00000005019"	"ENSMUSG00000004885"	"Crabp2"	"12904"	"Mm.4757"	"Mm.4757"	"3"	"87948666"	"3"	"embryoday9.5/fertilizedegg/oocyte/embryoday10.5/digits/snoutepidermis"	"fertilizedegg"
"ENSMUST00000005051"	"ENSMUSG00000063229"	"Ldha"	"16828"	"Mm.29324/Mm.343055/Mm.437567/Mm.441359"	"Mm.29324/Mm.343055/Mm.437567/Mm.441359"	"7"	"46841475"	"1"	"embryoday6.5/embryoday8.5/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000005066"	"ENSMUSG00000004936"	"Map2k1"	"26395"	"Mm.248907/Mm.474555"	"Mm.248907/Mm.474555"	"9"	"64185770"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000005069"	"ENSMUSG00000004939"	"Nmrk2"	"69564"	"Mm.437211"	"Mm.437211"	"10"	"81198170"	"1"	"skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000005072"	"ENSMUSG00000004947"	"Dtx2"	"74198"	"Mm.275574"	"Mm.275574"	"5"	"135994800"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000005073"	"ENSMUSG00000004948"	"Zp3"	"22788"	"Mm.1381"	"Mm.1381"	"5"	"135980099"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000005103"	"ENSMUSG00000029832"	"Nfe2l3"	"18025"	"Mm.42138/Mm.404713"	"Mm.42138/Mm.404713"	"6"	"51432670"	"1"	"bladder"	"bladder"
"ENSMUST00000005164"	"ENSMUSG00000005034"	"Prkacb"	"18749"	"Mm.16766/Mm.475261"	"Mm.16766/Mm.475261"	"3"	"146729579"	"1"	"hypothalamus/preoptic"	"preoptic"
"ENSMUST00000005185"	"ENSMUSG00000005054"	"Cstb"	"13014"	""	""	"10"	"78425670"	"3"	"placenta/snoutepidermis/thymus"	"snoutepidermis"
"ENSMUST00000005218"	"ENSMUSG00000005087"	"Cd44"	"12505"	"Mm.423621/Mm.473955/Mm.474135"	"Mm.423621/Mm.473955/Mm.474135"	"2"	"102811141"	"5"	"umbilicalcord/bone/dorsalrootganglion/digits/tongueepidermis/trachea"	"umbilicalcord"
"ENSMUST00000005233"	"ENSMUSG00000005102"	"Eif2ak4"	"27103"	"Mm.217616"	"Mm.217616"	"2"	"118388618"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000005256"	"ENSMUSG00000005125"	"Ndrg1"	"17988"	"Mm.30837"	"Mm.30837"	"15"	"66929321"	"4"	"kidney/trigeminal/spinalcordlower/blastocysts"	"blastocysts"
"ENSMUST00000005292"	"ENSMUSG00000005161"	"Prdx2"	"21672"	"Mm.347009/Mm.389169"	"Mm.347009/Mm.389169"	"8"	"84969587"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000005352"	"ENSMUSG00000005220"	"Corin"	"53419"	"Mm.332425"	"Mm.332425"	"5"	"72300025"	"1"	"umbilicalcord"	"umbilicalcord"
"ENSMUST00000005477"	"ENSMUSG00000030483"	"Cyp2b10"	"13088"	"Mm.218749"	"Mm.218749"	"7"	"25897620"	"5"	"prostate/salivarygland/lung/smallintestine/trachea"	"smallintestine"
"ENSMUST00000005488"	"ENSMUSG00000005355"	"Casp14"	"12365"	"Mm.20940"	"Mm.20940"	"10"	"78711997"	"1"	"digits"	"digits"
"ENSMUST00000005490"	"ENSMUSG00000005357"	"Slc1a6"	"20513"	"Mm.6257"	"Mm.6257"	"10"	"78780496"	"1"	"cerebellum"	"cerebellum"
"ENSMUST00000005493"	"ENSMUSG00000005360"	"Slc1a3"	"20512"	"Mm.204834/Mm.391675/Mm.408231/Mm.473285"	"Mm.204834/Mm.391675/Mm.408231/Mm.473285"	"15"	"8634124"	"2"	"cerebellum/adiposetissue/dorsalstriatum/cortex/frontalcortex/hippocampus/olfactorybulb/amygdala/hypothalamus/preoptic"	"cerebellum"
"ENSMUST00000005503"	"ENSMUSG00000005370"	"Msh6"	"17688"	"Mm.18210"	"Mm.18210"	"17"	"87975050"	"4"	"fertilizedegg/oocyte/blastocysts/thymus"	"oocyte"
"ENSMUST00000005548"	"ENSMUSG00000005413"	"Hmox1"	"15368"	"Mm.276389"	"Mm.276389"	"8"	"75093591"	"2"	"spleen/embryoday6.5/bonemarrow"	"bonemarrow"
"ENSMUST00000005607"	"ENSMUSG00000005470"	"Asf1b"	"66929"	"Mm.29680"	"Mm.29680"	"8"	"83955507"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000005611"	"ENSMUSG00000005474"	"Myl10"	"59310"	""	""	"5"	"136693146"	"1"	"testis"	"testis"
"ENSMUST00000005630"	"ENSMUSG00000005493"	"Msh4"	"55993"	"Mm.272226"	"Mm.272226"	"3"	"153857147"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000005651"	"ENSMUSG00000005514"	"Por"	"18984"	"Mm.3863/Mm.413112/Mm.488967"	"Mm.3863/Mm.413112/Mm.488967"	"5"	"135670033"	"2"	"liver/medialolfactoryepithelium(MOE)"	"medialolfactoryepithelium(MOE)"
"ENSMUST00000005678"	"ENSMUSG00000005540"	"Fcer2a"	"14128"	"Mm.1233"	"Mm.1233"	"8"	"3681737"	"1"	"lymphnode/b220+bcell"	"b220+bcell"
"ENSMUST00000005692"	"ENSMUSG00000005553"	"Atp4a"	"11944"	"Mm.12821"	"Mm.12821"	"7"	"30712209"	"1"	"stomach"	"stomach"
"ENSMUST00000005705"	"ENSMUSG00000005566"	"Trim28"	"21849"	"Mm.15701/Mm.489366"	"Mm.15701/Mm.489366"	"7"	"13024152"	"1"	"testis"	"testis"
"ENSMUST00000005719"	"ENSMUSG00000005580"	"Adcy9"	"11515"	"Mm.431828/Mm.439750"	"Mm.431828/Mm.439750"	"16"	"4287529"	"1"	"oocyte"	"oocyte"
"ENSMUST00000005722"	"ENSMUSG00000005583"	"Mef2c"	"17260"	"Mm.24001/Mm.392364/Mm.470469/Mm.473403"	"Mm.24001/Mm.392364/Mm.470469/Mm.473403"	"13"	"83504034"	"1"	"skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000005769"	"ENSMUSG00000005628"	"Tmod4"	"50874"	"Mm.71935"	"Mm.71935"	"3"	"95124476"	"2"	"snoutepidermis/tongueepidermis/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000005815"	"ENSMUSG00000005672"	"Kit"	"16590"	"Mm.247073/Mm.470465"	"Mm.247073/Mm.470465"	"5"	"75574916"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000005824"	"ENSMUSG00000005681"	"Apoa2"	"11807"	""	""	"1"	"171225054"	"1"	"liver"	"liver"
"ENSMUST00000005825"	"ENSMUSG00000005682"	"Pan2"	"103135"	""	""	"10"	"128303335"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000005826"	"ENSMUSG00000005683"	"Cs"	"12974"	"Mm.413891"	"Mm.413891"	"10"	"128337832"	"1"	"oocyte"	"oocyte"
"ENSMUST00000005841"	"ENSMUSG00000005698"	"Ctcf"	"13018"	"Mm.269474/Mm.397215"	"Mm.269474/Mm.397215"	"8"	"105636568"	"1"	"thymus"	"thymus"
"ENSMUST00000005907"	"ENSMUSG00000005763"	"Cd247"	"12503"	""	""	"1"	"165788681"	"1"	"cd4+Tcell/cd8+Tcell/thymus"	"cd4+Tcell"
"ENSMUST00000005933"	"ENSMUSG00000038968"	"Klk1b16"	"16615"	"Mm.440887"	"Mm.440887"	"7"	"44136767"	"1"	"thyroid"	"thyroid"
"ENSMUST00000005953"	"ENSMUSG00000005803"	"Sqrdl"	"59010"	"Mm.28986"	"Mm.28986"	"2"	"122765237"	"3"	"testis/liver/largeintestine"	"largeintestine"
"ENSMUST00000005964"	"ENSMUSG00000028138"	"Adh5"	"11532"	"Mm.3874/Mm.473058"	"Mm.3874/Mm.473058"	"3"	"138443093"	"3"	"liver/fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000006005"	"ENSMUSG00000032492"	"Pth1r"	"19228"	"Mm.3542"	"Mm.3542"	"9"	"110722088"	"1"	"kidney"	"kidney"
"ENSMUST00000006020"	"ENSMUSG00000005864"	"Cnga2"	"12789"	"Mm.5097"	"Mm.5097"	"X"	"71991849"	"1"	"medialolfactoryepithelium(MOE)"	"medialolfactoryepithelium(MOE)"
"ENSMUST00000006027"	"ENSMUSG00000005873"	"Reep5"	"13476"	"Mm.280075/Mm.416559"	"Mm.280075/Mm.416559"	"18"	"34344889"	"1"	"dorsalrootganglion/trigeminal"	"dorsalrootganglion"
"ENSMUST00000006094"	"ENSMUSG00000022445"	"Cyp2d26"	"76279"	"Mm.439931"	"Mm.439931"	"15"	"82790107"	"3"	"kidney/liver/smallintestine"	"liver"
"ENSMUST00000006101"	"ENSMUSG00000005947"	"Itgae"	"16407"	"Mm.96"	"Mm.96"	"11"	"73090583"	"1"	"testis"	"testis"
"ENSMUST00000006123"	"ENSMUSG00000005968"	"Tuft1"	"22156"	"Mm.10214/Mm.488137"	"Mm.10214/Mm.488137"	"3"	"94612757"	"2"	"blastocysts/digits"	"blastocysts"
"ENSMUST00000006128"	"ENSMUSG00000005973"	"Rcn1"	"19672"	"Mm.4876/Mm.397500"	"Mm.4876/Mm.397500"	"2"	"105386291"	"1"	"prostate"	"prostate"
"ENSMUST00000006136"	"ENSMUSG00000005980"	"Dnase1"	"13419"	"Mm.440565"	"Mm.440565"	"16"	"4036942"	"3"	"kidney/salivarygland/smallintestine"	"salivarygland"
"ENSMUST00000006151"	"ENSMUSG00000005994"	"Tyrp1"	"22178"	"Mm.30438/Mm.412291"	"Mm.30438/Mm.412291"	"4"	"80834123"	"1"	"retina"	"retina"
"ENSMUST00000006171"	"ENSMUSG00000006014"	"Prg4"	"96875"	"Mm.329131"	"Mm.329131"	"1"	"150449412"	"1"	"digits"	"digits"
"ENSMUST00000006301"	"ENSMUSG00000029703"	"Lrwd1"	"71735"	"Mm.425292/Mm.481109"	"Mm.425292/Mm.481109"	"5"	"136122772"	"1"	"testis"	"testis"
"ENSMUST00000006303"	"ENSMUSG00000006143"	"Upk3bl"	"69665"	""	""	"5"	"136054492"	"2"	"umbilicalcord/retina"	"retina"
"ENSMUST00000006362"	"ENSMUSG00000006200"	"Rhox6"	"19202"	""	""	"X"	"37826910"	"1"	"placenta"	"placenta"
"ENSMUST00000006367"	"ENSMUSG00000006205"	"Htra1"	"56213"	"Mm.30156/Mm.412881"	"Mm.30156/Mm.412881"	"7"	"130936111"	"2"	"umbilicalcord/ovary"	"umbilicalcord"
"ENSMUST00000006435"	"ENSMUSG00000006273"	"Atp6v1b2"	"11966"	"Mm.392573"	"Mm.392573"	"8"	"69088646"	"2"	"dorsalrootganglion/amygdala/preoptic"	"amygdala"
"ENSMUST00000006462"	"ENSMUSG00000006299"	"Aamp"	"227290"	"Mm.379371"	"Mm.379371"	"1"	"74279840"	"1"	"testis"	"testis"
"ENSMUST00000006467"	"ENSMUSG00000006304"	"Arpc2"	"76709"	"Mm.337038"	"Mm.337038"	"1"	"74236497"	"1"	"blastocysts"	"blastocysts"
"ENSMUST00000006476"	"ENSMUSG00000006313"	"Upk1a"	"109637"	"Mm.25471"	"Mm.25471"	"7"	"30603092"	"2"	"bladder/prostate"	"bladder"
"ENSMUST00000006508"	"ENSMUSG00000006345"	"Ggt1"	"14598"	"Mm.4559"	"Mm.4559"	"10"	"75561604"	"2"	"kidney/smallintestine"	"kidney"
"ENSMUST00000006632"	"ENSMUSG00000006463"	"Zdhhc24"	"70605"	"Mm.36885/Mm.392101"	"Mm.36885/Mm.392101"	"19"	"4878668"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000006660"	"ENSMUSG00000046899"	"Prl7a2"	"19114"	"Mm.153999/Mm.480818"	"Mm.153999/Mm.480818"	"13"	"27658956"	"1"	"placenta"	"placenta"
"ENSMUST00000006662"	"ENSMUSG00000006490"	"Prl8a9"	"67310"	""	""	"13"	"27558009"	"1"	"placenta/embryoday6.5"	"placenta"
"ENSMUST00000006664"	"ENSMUSG00000019756"	"Prl8a1"	"73244"	"Mm.215193"	"Mm.215193"	"13"	"27573922"	"1"	"placenta"	"placenta"
"ENSMUST00000006679"	"ENSMUSG00000057729"	"Prtn3"	"19152"	"Mm.2364"	"Mm.2364"	"10"	"79874476"	"2"	"bone/bonemarrow"	"bone"
"ENSMUST00000006697"	"ENSMUSG00000006522"	"Itih3"	"16426"	"Mm.4517"	"Mm.4517"	"14"	"30908573"	"2"	"liver/substantianigra/hypothalamus/spinalcordlower/spinalcordupper/preoptic"	"liver"
"ENSMUST00000006703"	"ENSMUSG00000021922"	"Itih4"	"16427"	"Mm.34819/Mm.415981"	"Mm.34819/Mm.415981"	"14"	"30886476"	"1"	"liver"	"liver"
"ENSMUST00000006704"	"ENSMUSG00000006529"	"Itih1"	"16424"	"Mm.3227"	"Mm.3227"	"14"	"30929180"	"1"	"liver"	"liver"
"ENSMUST00000006721"	"ENSMUSG00000006546"	"Cryba2"	"12958"	""	""	"1"	"74889934"	"1"	"retina"	"retina"
"ENSMUST00000006749"	"ENSMUSG00000006574"	"Slc4a1"	"20533"	"Mm.7248/Mm.416386"	"Mm.7248/Mm.416386"	"11"	"102348824"	"2"	"bone/bonemarrow"	"bonemarrow"
"ENSMUST00000006760"	"ENSMUSG00000006585"	"Cdt1"	"67177"	""	""	"8"	"122568015"	"3"	"fertilizedegg/oocyte/blastocysts"	"oocyte"
"ENSMUST00000006761"	"ENSMUSG00000006586"	"Runx1t1"	"12395"	"Mm.4909/Mm.407696/Mm.447795/Mm.470961"	"Mm.4909/Mm.407696/Mm.447795/Mm.470961"	"4"	"13743436"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000006764"	"ENSMUSG00000006589"	"Aprt"	"11821"	""	""	"8"	"122574637"	"1"	"embryoday6.5/embryoday7.5/blastocysts"	"embryoday6.5"
"ENSMUST00000006785"	"ENSMUSG00000021335"	"Slc17a1"	"20504"	"Mm.397470"	"Mm.397470"	"13"	"23867750"	"1"	"kidney"	"kidney"
"ENSMUST00000006828"	"ENSMUSG00000006651"	"Aplp1"	"11803"	"Mm.474009"	"Mm.474009"	"7"	"30434981"	"2"	"cerebellum/dorsalstriatum/cortex/frontalcortex/hippocampus/olfactorybulb/substantianigra/pituitary/vomeralnasalorgan(VMO)/medialolfactoryepithelium(MOE)/amygdala/hypothalamus/spinalcordlower/spinalcordupper/preoptic"	"substantianigra"
"ENSMUST00000006838"	"ENSMUSG00000032604"	"Qars"	"97541"	"Mm.272427/Mm.398165/Mm.468458/Mm.473069"	"Mm.272427/Mm.398165/Mm.468458/Mm.473069"	"9"	"108508005"	"1"	"blastocysts"	"blastocysts"
"ENSMUST00000006893"	"ENSMUSG00000006711"	"D130043K22Rik"	"210108"	"Mm.261514"	"Mm.261514"	"13"	"24845135"	"1"	"dorsalrootganglion"	"dorsalrootganglion"
"ENSMUST00000006898"	"ENSMUSG00000006715"	"Gmnn"	"57441"	"Mm.12239"	"Mm.12239"	"13"	"24751845"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000006900"	"ENSMUSG00000006717"	"Acot13"	"66834"	""	""	"13"	"24817948"	"1"	"heart"	"heart"
"ENSMUST00000006912"	"ENSMUSG00000026737"	"Pip4k2a"	"18718"	"Mm.313977"	"Mm.313977"	"2"	"18842255"	"1"	"thymus"	"thymus"
"ENSMUST00000006952"	"ENSMUSG00000040017"	"Saa4"	"20211"	"Mm.3489/Mm.394591"	"Mm.3489/Mm.394591"	"7"	"46728017"	"1"	"liver"	"liver"
"ENSMUST00000006963"	"ENSMUSG00000055937"	"Krt28"	"70843"	"Mm.180256"	"Mm.180256"	"11"	"99364872"	"1"	"snoutepidermis"	"snoutepidermis"
"ENSMUST00000006969"	"ENSMUSG00000006777"	"Krt23"	"94179"	"Mm.290657"	"Mm.290657"	"11"	"99477974"	"4"	"epidermis/vomeralnasalorgan(VMO)/medialolfactoryepithelium(MOE)/stomach/snoutepidermis/tongueepidermis/trachea"	"tongueepidermis"
"ENSMUST00000007012"	"ENSMUSG00000006818"	"Sod2"	"20656"	"Mm.290876/Mm.400929/Mm.456404/Mm.470865"	"Mm.290876/Mm.400929/Mm.456404/Mm.470865"	"17"	"13007839"	"4"	"heart/kidney/brownfat/blastocysts"	"blastocysts"
"ENSMUST00000007131"	"ENSMUSG00000020917"	"Acly"	"104112"	"Mm.282039"	"Mm.282039"	"11"	"100476353"	"3"	"adrenalgland/brownfat/ovary"	"adrenalgland"
"ENSMUST00000007139"	"ENSMUSG00000006941"	"Eif1b"	"68969"	"Mm.475305"	"Mm.475305"	"9"	"120492606"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000007156"	"ENSMUSG00000044485"	"Klk1b11"	"16613"	""	""	"7"	"43995877"	"1"	"thyroid"	"thyroid"
"ENSMUST00000007216"	"ENSMUSG00000022841"	"Ap2m1"	"11773"	"Mm.18946"	"Mm.18946"	"16"	"20535478"	"1"	"blastocysts"	"blastocysts"
"ENSMUST00000007236"	"ENSMUSG00000007021"	"Syngr3"	"20974"	"Mm.26032"	"Mm.26032"	"17"	"24685092"	"2"	"substantianigra/dorsalrootganglion/hypothalamus/preoptic"	"dorsalrootganglion"
"ENSMUST00000007248"	"ENSMUSG00000007033"	"Hspa1l"	"15482"	"Mm.14287"	"Mm.14287"	"17"	"34972703"	"1"	"testis"	"testis"
"ENSMUST00000007249"	"ENSMUSG00000007034"	"Slc44a4"	"70129"	"Mm.183126"	"Mm.183126"	"17"	"34914466"	"2"	"largeintestine/blastocysts"	"largeintestine"
"ENSMUST00000007251"	"ENSMUSG00000007036"	"Abhd16a"	"193742"	"Mm.43745"	"Mm.43745"	"17"	"35089263"	"1"	"oocyte"	"oocyte"
"ENSMUST00000007272"	"ENSMUSG00000045545"	"Krt14"	"16664"	"Mm.439898"	"Mm.439898"	"11"	"100203162"	"2"	"epidermis/umbilicalcord/digits/snoutepidermis/tongueepidermis"	"snoutepidermis"
"ENSMUST00000007275"	"ENSMUSG00000044041"	"Krt13"	"16663"	"Mm.4646"	"Mm.4646"	"11"	"100117327"	"3"	"retina/tongueepidermis/trachea"	"tongueepidermis"
"ENSMUST00000007280"	"ENSMUSG00000053797"	"Krt16"	"16666"	"Mm.19889/Mm.422799"	"Mm.19889/Mm.422799"	"11"	"100246091"	"2"	"umbilicalcord/digits/snoutepidermis/tongueepidermis"	"tongueepidermis"
"ENSMUST00000007318"	"ENSMUSG00000048981"	"Krt31"	"16660"	"Mm.439673"	"Mm.439673"	"11"	"100046646"	"1"	"digits/snoutepidermis/tongueepidermis"	"snoutepidermis"
"ENSMUST00000007449"	"ENSMUSG00000052131"	"Akr1b7"	"11997"	""	""	"6"	"34412334"	"2"	"adrenalgland/smallintestine"	"adrenalgland"
"ENSMUST00000007584"	"ENSMUSG00000007440"	"Pcdha1/Pcdha10/Pcdha11/Pcdha12/Pcdha2/Pcdha4/Pcdha5/Pcdhac1/Pcdhac2/Pcdha9"	"12936/12942/12943/116731/192161/192164/353234/353236/353237"	"Mm.308500/Mm.397407/Mm.405362/Mm.409242/Mm.412343/Mm.468629"	"Mm.308500/Mm.397407/Mm.405362/Mm.409242/Mm.412343/Mm.468629"	"18"	"36930285"	"2"	"cerebellum/cortex/frontalcortex/medialolfactoryepithelium(MOE)/dorsalrootganglion/amygdala/trigeminal"	"dorsalrootganglion"
"ENSMUST00000007601"	"ENSMUSG00000007457"	"2310003L06Rik"	"74248"	"Mm.482945"	"Mm.482945"	"5"	"87969459"	"1"	"vomeralnasalorgan(VMO)/medialolfactoryepithelium(MOE)"	"medialolfactoryepithelium(MOE)"
"ENSMUST00000008051"	"ENSMUSG00000007907"	"Cabs1"	"70977"	"Mm.272787"	"Mm.272787"	"5"	"87979439"	"2"	"testis/medialolfactoryepithelium(MOE)"	"testis"
"ENSMUST00000008094"	"ENSMUSG00000007950"	"Abhd8"	"64296"	""	""	"8"	"71456700"	"2"	"cerebellum/testis/cortex"	"cortex"
"ENSMUST00000008273"	"ENSMUSG00000030069"	"Prok2"	"50501"	"Mm.87365/Mm.399013"	"Mm.87365/Mm.399013"	"6"	"99711299"	"1"	"testis"	"testis"
"ENSMUST00000008280"	"ENSMUSG00000008136"	"Fhl2"	"14200"	""	""	"1"	"43123074"	"1"	"heart"	"heart"
"ENSMUST00000008297"	"ENSMUSG00000008153"	"Clstn3"	"232370"	"Mm.193701"	"Mm.193701"	"6"	"124430759"	"1"	"cerebellum/cortex/frontalcortex/hippocampus/substantianigra/amygdala/hypothalamus/spinalcordlower/preoptic"	"preoptic"
"ENSMUST00000008451"	"ENSMUSG00000008307"	"1700109H08Rik"	"77036"	""	""	"5"	"3571566"	"1"	"testis"	"testis"
"ENSMUST00000008537"	"ENSMUSG00000008393"	"Carhsp1"	"52502"	"Mm.142095/Mm.444863/Mm.448597"	"Mm.142095/Mm.444863/Mm.448597"	"16"	"8658587"	"1"	"oocyte"	"oocyte"
"ENSMUST00000008573"	"ENSMUSG00000008429"	"Herpud2"	"80517"	"Mm.470510"	"Mm.470510"	"9"	"25108130"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000008633"	"ENSMUSG00000008489"	"Elavl2"	"15569"	"Mm.318042/Mm.394747/Mm.425196/Mm.465582/Mm.470468"	"Mm.318042/Mm.394747/Mm.425196/Mm.465582/Mm.470468"	"4"	"91250763"	"1"	"dorsalrootganglion"	"dorsalrootganglion"
"ENSMUST00000008745"	"ENSMUSG00000008601"	"Rab25"	"53868"	""	""	"3"	"88542029"	"1"	"digits/snoutepidermis/tongueepidermis"	"tongueepidermis"
"ENSMUST00000008801"	"ENSMUSG00000073424"	"Cyp4f15"	"106648"	"Mm.26539"	"Mm.26539"	"17"	"32685627"	"1"	"liver"	"liver"
"ENSMUST00000008878"	"ENSMUSG00000008734"	"Gprc5b"	"64297"	"Mm.103439/Mm.460323"	"Mm.103439/Mm.460323"	"7"	"118972040"	"1"	"olfactorybulb"	"olfactorybulb"
"ENSMUST00000008966"	"ENSMUSG00000008822"	"Acyp1"	"66204"	"Mm.406496"	"Mm.406496"	"12"	"85272398"	"1"	"testis"	"testis"
"ENSMUST00000009058"	"ENSMUSG00000028970"	"Abcb1b"	"18669"	"Mm.146649/Mm.415748"	"Mm.146649/Mm.415748"	"5"	"8798147"	"3"	"adrenalgland/fertilizedegg/oocyte"	"adrenalgland"
"ENSMUST00000009259"	"ENSMUSG00000009115"	"Spatc1l"	"76573"	"Mm.45611"	"Mm.45611"	"10"	"76562272"	"1"	"testis"	"testis"
